id,brand,supplier_sku,title,finish,construction,status,width_mm,height_mm,depth_mm,model_url,source_url,review_reasons
oppein-ply-bss-3db15,OPPEIN,PLY-BSS-3DB15,3 Drawer Base Cabinet,Blue Single Shaker,Plywood,model_ready,381.0,762.0,606.425,/cabinet-inventory/models/oppein-ply-bss-3db15.glb,https://www.oppeincabinetry.ca/shop/ply-bss-3db15-3-drawer-base-cabinet-15667,
oppein-ply-bss-3db18,OPPEIN,PLY-BSS-3DB18,3 Drawer Base Cabinet,Blue Single Shaker,Plywood,model_ready,457.2,762.0,606.425,/cabinet-inventory/models/oppein-ply-bss-3db18.glb,https://www.oppeincabinetry.ca/shop/ply-bss-3db18-3-drawer-base-cabinet-15668,
oppein-ply-bss-3db21,OPPEIN,PLY-BSS-3DB21,3 Drawer Base Cabinet,Blue Single Shaker,Plywood,model_ready,533.4,762.0,606.425,/cabinet-inventory/models/oppein-ply-bss-3db21.glb,https://www.oppeincabinetry.ca/shop/ply-bss-3db21-3-drawer-base-cabinet-15669,
oppein-ply-mso-3db21,OPPEIN,PLY-MSO-3DB21,3 Drawer Base Cabinet,Smoked Oak,Plywood,model_ready,533.4,762.0,606.425,/cabinet-inventory/models/oppein-ply-mso-3db21.glb,https://www.oppeincabinetry.ca/shop/ply-mso-3db21-3-drawer-base-cabinet-14700,
oppein-pb-pgw-3db36,OPPEIN,PB-PGW-3DB36,3 Drawer Base Cabinet,White High Gloss,Particle board,model_ready,914.4,762.0,606.425,/cabinet-inventory/models/oppein-pb-pgw-3db36.glb,https://www.oppeincabinetry.ca/shop/pb-pgw-3db36-3-drawer-base-cabinet-18073,
oppein-pb-pgw-3db33,OPPEIN,PB-PGW-3DB33,3 Drawer Base Cabinet,White High Gloss,Particle board,model_ready,838.2,762.0,606.425,/cabinet-inventory/models/oppein-pb-pgw-3db33.glb,https://www.oppeincabinetry.ca/shop/pb-pgw-3db33-3-drawer-base-cabinet-18072,
oppein-pb-pgw-3db30,OPPEIN,PB-PGW-3DB30,3 Drawer Base Cabinet,White High Gloss,Particle board,model_ready,762.0,762.0,606.425,/cabinet-inventory/models/oppein-pb-pgw-3db30.glb,https://www.oppeincabinetry.ca/shop/pb-pgw-3db30-3-drawer-base-cabinet-18071,
oppein-pb-pgw-3db27,OPPEIN,PB-PGW-3DB27,3 Drawer Base Cabinet,White High Gloss,Particle board,model_ready,685.8,762.0,606.425,/cabinet-inventory/models/oppein-pb-pgw-3db27.glb,https://www.oppeincabinetry.ca/shop/pb-pgw-3db27-3-drawer-base-cabinet-18070,
oppein-pb-pgw-3db24,OPPEIN,PB-PGW-3DB24,3 Drawer Base Cabinet,White High Gloss,Particle board,model_ready,609.6,762.0,606.425,/cabinet-inventory/models/oppein-pb-pgw-3db24.glb,https://www.oppeincabinetry.ca/shop/pb-pgw-3db24-3-drawer-base-cabinet-18069,
oppein-pb-pgw-3db21,OPPEIN,PB-PGW-3DB21,3 Drawer Base Cabinet,White High Gloss,Particle board,model_ready,533.4,762.0,606.425,/cabinet-inventory/models/oppein-pb-pgw-3db21.glb,https://www.oppeincabinetry.ca/shop/pb-pgw-3db21-3-drawer-base-cabinet-18068,
oppein-pb-pgw-3db18,OPPEIN,PB-PGW-3DB18,3 Drawer Base Cabinet,White High Gloss,Particle board,model_ready,457.2,762.0,606.425,/cabinet-inventory/models/oppein-pb-pgw-3db18.glb,https://www.oppeincabinetry.ca/shop/pb-pgw-3db18-3-drawer-base-cabinet-18067,
oppein-pb-pgw-3db15,OPPEIN,PB-PGW-3DB15,3 Drawer Base Cabinet,White High Gloss,Particle board,model_ready,381.0,762.0,606.425,/cabinet-inventory/models/oppein-pb-pgw-3db15.glb,https://www.oppeincabinetry.ca/shop/pb-pgw-3db15-3-drawer-base-cabinet-18066,
oppein-pb-pgw-3db12,OPPEIN,PB-PGW-3DB12,3 Drawer Base Cabinet,White High Gloss,Particle board,model_ready,304.8,762.0,606.425,/cabinet-inventory/models/oppein-pb-pgw-3db12.glb,https://www.oppeincabinetry.ca/shop/pb-pgw-3db12-3-drawer-base-cabinet-18065,
oppein-pb-wss-3db18,OPPEIN,PB-WSS-3DB18,3 Drawer Base Cabinet,White Single Shaker,Particle board,model_ready,457.2,762.0,606.425,/cabinet-inventory/models/oppein-pb-wss-3db18.glb,https://www.oppeincabinetry.ca/shop/pb-wss-3db18-3-drawer-base-cabinet-17795,
oppein-pb-wss-3db15,OPPEIN,PB-WSS-3DB15,3 Drawer Base Cabinet,White Single Shaker,Particle board,model_ready,381.0,762.0,606.425,/cabinet-inventory/models/oppein-pb-wss-3db15.glb,https://www.oppeincabinetry.ca/shop/pb-wss-3db15-3-drawer-base-cabinet-17794,
oppein-pb-wss-3db12,OPPEIN,PB-WSS-3DB12,3 Drawer Base Cabinet,White Single Shaker,Particle board,model_ready,304.8,762.0,606.425,/cabinet-inventory/models/oppein-pb-wss-3db12.glb,https://www.oppeincabinetry.ca/shop/pb-wss-3db12-3-drawer-base-cabinet-17793,
oppein-ply-bss-3db27,OPPEIN,PLY-BSS-3DB27,3 Drawers Base Cabinet,Blue Single Shaker,Plywood,model_ready,685.8,762.0,606.425,/cabinet-inventory/models/oppein-ply-bss-3db27.glb,https://www.oppeincabinetry.ca/shop/ply-bss-3db27-3-drawers-base-cabinet-15671,
oppein-ply-bss-3db33,OPPEIN,PLY-BSS-3DB33,3 Drawers Base Cabinet,Blue Single Shaker,Plywood,model_ready,838.2,762.0,606.425,/cabinet-inventory/models/oppein-ply-bss-3db33.glb,https://www.oppeincabinetry.ca/shop/ply-bss-3db33-3-drawers-base-cabinet-15529,
oppein-ply-gss-3db24,OPPEIN,PLY-GSS-3DB24,3 Drawers Base Cabinet,Gray Single Shaker,Plywood,model_ready,609.6,762.0,606.425,/cabinet-inventory/models/oppein-ply-gss-3db24.glb,https://www.oppeincabinetry.ca/shop/ply-gss-3db24-3-drawers-base-cabinet-12073,
oppein-ply-gss-3db30,OPPEIN,PLY-GSS-3DB30,3 Drawers Base Cabinet,Gray Single Shaker,Plywood,model_ready,762.0,762.0,606.425,/cabinet-inventory/models/oppein-ply-gss-3db30.glb,https://www.oppeincabinetry.ca/shop/ply-gss-3db30-3-drawers-base-cabinet-12069,
oppein-ply-gss-3db27,OPPEIN,PLY-GSS-3DB27,3 Drawers Base Cabinet,Gray Single Shaker,Plywood,model_ready,685.8,762.0,606.425,/cabinet-inventory/models/oppein-ply-gss-3db27.glb,https://www.oppeincabinetry.ca/shop/ply-gss-3db27-3-drawers-base-cabinet-12068,
oppein-ply-bss-3db30,OPPEIN,PLY-BSS-3DB30,3 Drawers Base Cabinet,Blue Single Shaker,Plywood,model_ready,762.0,762.0,606.425,/cabinet-inventory/models/oppein-ply-bss-3db30.glb,https://www.oppeincabinetry.ca/shop/ply-bss-3db30-3-drawers-base-cabinet-15672,
oppein-ply-gss-3db36,OPPEIN,PLY-GSS-3DB36,3 Drawers Base Cabinet,Gray Single Shaker,Plywood,model_ready,914.4,762.0,606.425,/cabinet-inventory/models/oppein-ply-gss-3db36.glb,https://www.oppeincabinetry.ca/shop/ply-gss-3db36-3-drawers-base-cabinet-12067,
oppein-ply-gss-3db33,OPPEIN,PLY-GSS-3DB33,3 Drawers Base Cabinet,Gray Single Shaker,Plywood,model_ready,838.2,762.0,606.425,/cabinet-inventory/models/oppein-ply-gss-3db33.glb,https://www.oppeincabinetry.ca/shop/ply-gss-3db33-3-drawers-base-cabinet-12066,
oppein-ply-wss-3db36,OPPEIN,PLY-WSS-3DB36,3 Drawers Base Cabinet,White Single Shaker,Plywood,model_ready,914.4,762.0,606.425,/cabinet-library/models/PLY-WSS-3DB36.glb,https://www.oppeincabinetry.ca/shop/ply-wss-3db36-3-drawers-base-cabinet-11391,
oppein-ply-wss-3db27,OPPEIN,PLY-WSS-3DB27,3 Drawers Base Cabinet,White Single Shaker,Plywood,model_ready,685.8,762.0,606.425,/cabinet-inventory/models/oppein-ply-wss-3db27.glb,https://www.oppeincabinetry.ca/shop/ply-wss-3db27-3-drawers-base-cabinet-11416,
oppein-ply-ssw-3db30,OPPEIN,PLY-SSW-3DB30,3 Drawers Base Cabinet,White Slim Shaker,Plywood,model_ready,762.0,762.0,606.425,/cabinet-inventory/models/oppein-ply-ssw-3db30.glb,https://www.oppeincabinetry.ca/shop/ply-ssw-3db30-3-drawers-base-cabinet-12502,
oppein-ply-ssw-3db36,OPPEIN,PLY-SSW-3DB36,3 Drawers Base Cabinet,White Slim Shaker,Plywood,model_ready,914.4,762.0,606.425,/cabinet-inventory/models/oppein-ply-ssw-3db36.glb,https://www.oppeincabinetry.ca/shop/ply-ssw-3db36-3-drawers-base-cabinet-12495,
oppein-ply-pgw-3db24,OPPEIN,PLY-PGW-3DB24,3 Drawers Base Cabinet,White High Gloss,Plywood,model_ready,609.6,762.0,606.425,/cabinet-inventory/models/oppein-ply-pgw-3db24.glb,https://www.oppeincabinetry.ca/shop/ply-pgw-3db24-3-drawers-base-cabinet-15417,
oppein-ply-pgw-3db33,OPPEIN,PLY-PGW-3DB33,3 Drawers Base Cabinet,White High Gloss,Plywood,model_ready,838.2,762.0,606.425,/cabinet-inventory/models/oppein-ply-pgw-3db33.glb,https://www.oppeincabinetry.ca/shop/ply-pgw-3db33-3-drawers-base-cabinet-15418,
oppein-ply-wss-3db30,OPPEIN,PLY-WSS-3DB30,3 Drawers Base Cabinet,White Single Shaker,Plywood,model_ready,762.0,762.0,606.425,/cabinet-library/models/PLY-WSS-3DB30.glb,https://www.oppeincabinetry.ca/shop/ply-wss-3db30-3-drawers-base-cabinet-11398,
oppein-ply-pgw-3db27,OPPEIN,PLY-PGW-3DB27,3 Drawers Base Cabinet,White High Gloss,Plywood,model_ready,685.8,762.0,606.425,/cabinet-inventory/models/oppein-ply-pgw-3db27.glb,https://www.oppeincabinetry.ca/shop/ply-pgw-3db27-3-drawers-base-cabinet-15420,
oppein-ply-pgw-3db30,OPPEIN,PLY-PGW-3DB30,3 Drawers Base Cabinet,White High Gloss,Plywood,model_ready,762.0,762.0,606.425,/cabinet-inventory/models/oppein-ply-pgw-3db30.glb,https://www.oppeincabinetry.ca/shop/ply-pgw-3db30-3-drawers-base-cabinet-15421,
oppein-ply-wss-3db33,OPPEIN,PLY-WSS-3DB33,3 Drawers Base Cabinet,White Single Shaker,Plywood,model_ready,838.2,762.0,606.425,/cabinet-library/models/PLY-WSS-3DB33.glb,https://www.oppeincabinetry.ca/shop/ply-wss-3db33-3-drawers-base-cabinet-11396,
oppein-ply-bss-3db36,OPPEIN,PLY-BSS-3DB36,3 Drawers Base Cabinet,Blue Single Shaker,Plywood,model_ready,914.4,762.0,606.425,/cabinet-inventory/models/oppein-ply-bss-3db36.glb,https://www.oppeincabinetry.ca/shop/ply-bss-3db36-3-drawers-base-cabinet-15675,
oppein-ply-mnw-3db30,OPPEIN,PLY-MNW-3DB30,3 Drawers Base Cabinet,Natural Wood,Plywood,model_ready,762.0,762.0,606.425,/cabinet-inventory/models/oppein-ply-mnw-3db30.glb,https://www.oppeincabinetry.ca/shop/ply-mnw-3db30-3-drawers-base-cabinet-13964,
oppein-ply-mnw-3db27,OPPEIN,PLY-MNW-3DB27,3 Drawers Base Cabinet,Natural Wood,Plywood,model_ready,685.8,762.0,606.425,/cabinet-inventory/models/oppein-ply-mnw-3db27.glb,https://www.oppeincabinetry.ca/shop/ply-mnw-3db27-3-drawers-base-cabinet-13963,
oppein-ply-mnw-3db33,OPPEIN,PLY-MNW-3DB33,3 Drawers Base Cabinet,Natural Wood,Plywood,model_ready,838.2,762.0,606.425,/cabinet-inventory/models/oppein-ply-mnw-3db33.glb,https://www.oppeincabinetry.ca/shop/ply-mnw-3db33-3-drawers-base-cabinet-13961,
oppein-ply-mnw-3db24,OPPEIN,PLY-MNW-3DB24,3 Drawers Base Cabinet,Natural Wood,Plywood,model_ready,609.6,762.0,606.425,/cabinet-inventory/models/oppein-ply-mnw-3db24.glb,https://www.oppeincabinetry.ca/shop/ply-mnw-3db24-3-drawers-base-cabinet-13960,
oppein-ply-wss-3db24,OPPEIN,PLY-WSS-3DB24,3 Drawers Base Cabinet,White Single Shaker,Plywood,model_ready,609.6,762.0,606.425,/cabinet-library/models/PLY-WSS-3DB24.glb,https://www.oppeincabinetry.ca/shop/ply-wss-3db24-3-drawers-base-cabinet-11395,
oppein-ply-ssw-3db33,OPPEIN,PLY-SSW-3DB33,3 Drawers Base Cabinet,White Slim Shaker,Plywood,model_ready,838.2,762.0,606.425,/cabinet-inventory/models/oppein-ply-ssw-3db33.glb,https://www.oppeincabinetry.ca/shop/ply-ssw-3db33-3-drawers-base-cabinet-12500,
oppein-ply-pgw-3db36,OPPEIN,PLY-PGW-3DB36,3 Drawers Base Cabinet,White High Gloss,Plywood,model_ready,914.4,762.0,606.425,/cabinet-inventory/models/oppein-ply-pgw-3db36.glb,https://www.oppeincabinetry.ca/shop/ply-pgw-3db36-3-drawers-base-cabinet-15413,
oppein-ply-mnw-3db36,OPPEIN,PLY-MNW-3DB36,3 Drawers Base Cabinet,Natural Wood,Plywood,model_ready,914.4,762.0,606.425,/cabinet-inventory/models/oppein-ply-mnw-3db36.glb,https://www.oppeincabinetry.ca/shop/ply-mnw-3db36-3-drawers-base-cabinet-13956,
oppein-ply-mso-3db30,OPPEIN,PLY-MSO-3DB30,3 Drawers Base Cabinet,Smoked Oak,Plywood,model_ready,762.0,762.0,606.425,/cabinet-inventory/models/oppein-ply-mso-3db30.glb,https://www.oppeincabinetry.ca/shop/ply-mso-3db30-3-drawers-base-cabinet-14685,
oppein-ply-mso-3db24,OPPEIN,PLY-MSO-3DB24,3 Drawers Base Cabinet,Smoked Oak,Plywood,model_ready,609.6,762.0,606.425,/cabinet-inventory/models/oppein-ply-mso-3db24.glb,https://www.oppeincabinetry.ca/shop/ply-mso-3db24-3-drawers-base-cabinet-14681,
oppein-ply-mso-3db36,OPPEIN,PLY-MSO-3DB36,3 Drawers Base Cabinet,Smoked Oak,Plywood,model_ready,914.4,762.0,606.425,/cabinet-inventory/models/oppein-ply-mso-3db36.glb,https://www.oppeincabinetry.ca/shop/ply-mso-3db36-3-drawers-base-cabinet-14677,
oppein-ply-ssw-3db24,OPPEIN,PLY-SSW-3DB24,3 Drawers Base Cabinet,White Slim Shaker,Plywood,model_ready,609.6,762.0,606.425,/cabinet-inventory/models/oppein-ply-ssw-3db24.glb,https://www.oppeincabinetry.ca/shop/ply-ssw-3db24-3-drawers-base-cabinet-12499,
oppein-ply-ssw-3db27,OPPEIN,PLY-SSW-3DB27,3 Drawers Base Cabinet,White Slim Shaker,Plywood,model_ready,685.8,762.0,606.425,/cabinet-inventory/models/oppein-ply-ssw-3db27.glb,https://www.oppeincabinetry.ca/shop/ply-ssw-3db27-3-drawers-base-cabinet-12595,
oppein-ply-mso-3db27,OPPEIN,PLY-MSO-3DB27,3 Drawers Base Cabinet,Smoked Oak,Plywood,model_ready,685.8,762.0,606.425,/cabinet-inventory/models/oppein-ply-mso-3db27.glb,https://www.oppeincabinetry.ca/shop/ply-mso-3db27-3-drawers-base-cabinet-14684,
oppein-ply-bss-3db24,OPPEIN,PLY-BSS-3DB24,3 Drawers Base Cabinet,Blue Single Shaker,Plywood,model_ready,609.6,762.0,606.425,/cabinet-inventory/models/oppein-ply-bss-3db24.glb,https://www.oppeincabinetry.ca/shop/ply-bss-3db24-3-drawers-base-cabinet-15670,
oppein-ply-mso-3db33,OPPEIN,PLY-MSO-3DB33,3 Drawers Base Cabinet,Smoked Oak,Plywood,model_ready,838.2,762.0,606.425,/cabinet-inventory/models/oppein-ply-mso-3db33.glb,https://www.oppeincabinetry.ca/shop/ply-mso-3db33-3-drawers-base-cabinet-14682,
oppein-gl-w1236l-door,OPPEIN,GL-W1236L-DOOR,Aluminum Glass Door - Black,,,specification_review,,,,,https://www.oppeincabinetry.ca/shop/gl-w1236l-door-aluminum-glass-door-black-10071,Missing or conflicting explicitly labelled W/H/D; Finish/profile needs verification; Detailed profile/footprint or accessory specification needed for modeling
oppein-gl-w1536l-door,OPPEIN,GL-W1536L-DOOR,Aluminum Glass Door - Black,,,specification_review,,,,,https://www.oppeincabinetry.ca/shop/gl-w1536l-door-aluminum-glass-door-black-10074,Missing or conflicting explicitly labelled W/H/D; Finish/profile needs verification; Detailed profile/footprint or accessory specification needed for modeling
oppein-gl-w1530l-door,OPPEIN,GL-W1530L-DOOR,Aluminum Glass Door - Black,,,specification_review,,,,,https://www.oppeincabinetry.ca/shop/gl-w1530l-door-aluminum-glass-door-black-10073,Missing or conflicting explicitly labelled W/H/D; Finish/profile needs verification; Detailed profile/footprint or accessory specification needed for modeling
oppein-gl-w1230l-door,OPPEIN,GL-W1230L-DOOR,Aluminum Glass Door - Black,,,specification_review,,,,,https://www.oppeincabinetry.ca/shop/gl-w1230l-door-aluminum-glass-door-black-10070,Missing or conflicting explicitly labelled W/H/D; Finish/profile needs verification; Detailed profile/footprint or accessory specification needed for modeling
oppein-bss-bm8,OPPEIN,BSS-BM8,BM8 - Blue,Blue Single Shaker,,specification_review,,,,,https://www.oppeincabinetry.ca/shop/bss-bm8-bm8-blue-15605,Missing or conflicting explicitly labelled W/H/D; Detailed profile/footprint or accessory specification needed for modeling
oppein-wss-bm8,OPPEIN,WSS-BM8,BM8 - White,White Single Shaker,,specification_review,,,,,https://www.oppeincabinetry.ca/shop/wss-bm8-bm8-white-11153,Missing or conflicting explicitly labelled W/H/D; Detailed profile/footprint or accessory specification needed for modeling
oppein-bss-lm8,OPPEIN,BSS-LM8,BSS-LM8,Blue Single Shaker,,specification_review,,,,,https://www.oppeincabinetry.ca/shop/bss-lm8-bss-lm8-15595,Missing or conflicting explicitly labelled W/H/D; Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-wss-bbc42,OPPEIN,PB-WSS-BBC42,Base Blind Corner,White Single Shaker,Particle board,specification_review,1066.8,762.0,606.425,,https://www.oppeincabinetry.ca/shop/pb-wss-bbc42-base-blind-corner-17823,Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-wss-bbc45,OPPEIN,PB-WSS-BBC45,Base Blind Corner,White Single Shaker,Particle board,specification_review,1143.0,762.0,606.425,,https://www.oppeincabinetry.ca/shop/pb-wss-bbc45-base-blind-corner-17824,Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-mnw-bbc45,OPPEIN,PB-MNW-BBC45,Base Blind Corner,Natural Wood,Particle board,specification_review,1143.0,762.0,606.425,,https://www.oppeincabinetry.ca/shop/pb-mnw-bbc45-base-blind-corner-18643,Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-mnw-bbc42,OPPEIN,PB-MNW-BBC42,Base Blind Corner,Natural Wood,Particle board,specification_review,1066.8,762.0,606.425,,https://www.oppeincabinetry.ca/shop/pb-mnw-bbc42-base-blind-corner-18642,Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-pgw-bbc42,OPPEIN,PB-PGW-BBC42,Base Blind Corner,White High Gloss,Particle board,specification_review,1066.8,762.0,606.425,,https://www.oppeincabinetry.ca/shop/pb-pgw-bbc42-base-blind-corner-18095,Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-bss-bbc45,OPPEIN,PB-BSS-BBC45,Base Blind Corner,Blue Single Shaker,Particle board,specification_review,1143.0,762.0,606.425,,https://www.oppeincabinetry.ca/shop/pb-bss-bbc45-base-blind-corner-17688,Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-pgw-bbc45,OPPEIN,PB-PGW-BBC45,Base Blind Corner,White High Gloss,Particle board,specification_review,1143.0,762.0,606.425,,https://www.oppeincabinetry.ca/shop/pb-pgw-bbc45-base-blind-corner-18096,Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-ssw-bbc42,OPPEIN,PB-SSW-BBC42,Base Blind Corner,White Slim Shaker,Particle board,specification_review,1066.8,762.0,606.425,,https://www.oppeincabinetry.ca/shop/pb-ssw-bbc42-base-blind-corner-18914,Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-ssw-bbc45,OPPEIN,PB-SSW-BBC45,Base Blind Corner,White Slim Shaker,Particle board,specification_review,1143.0,762.0,606.425,,https://www.oppeincabinetry.ca/shop/pb-ssw-bbc45-base-blind-corner-18915,Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-mnw-bbc42,OPPEIN,PLY-MNW-BBC42,Base Blind Corner,Natural Wood,Plywood,specification_review,1066.8,762.0,606.425,,https://www.oppeincabinetry.ca/shop/ply-mnw-bbc42-base-blind-corner-13985,Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-mso-bbc45,OPPEIN,PB-MSO-BBC45,Base Blind Corner,Smoked Oak,Particle board,specification_review,1143.0,762.0,606.425,,https://www.oppeincabinetry.ca/shop/pb-mso-bbc45-base-blind-corner-18779,Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-wss-bbc42,OPPEIN,PLY-WSS-BBC42,Base Blind Corner,White Single Shaker,Plywood,specification_review,1066.8,762.0,606.425,,https://www.oppeincabinetry.ca/shop/ply-wss-bbc42-base-blind-corner-9940,Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-gss-bbc42,OPPEIN,PB-GSS-BBC42,Base Blind Corner,Gray Single Shaker,Particle board,specification_review,1066.8,762.0,606.425,,https://www.oppeincabinetry.ca/shop/pb-gss-bbc42-base-blind-corner-17959,Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-gss-bbc45,OPPEIN,PB-GSS-BBC45,Base Blind Corner,Gray Single Shaker,Particle board,specification_review,1143.0,762.0,606.425,,https://www.oppeincabinetry.ca/shop/pb-gss-bbc45-base-blind-corner-17960,Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-pgw-bbc45,OPPEIN,PLY-PGW-BBC45,Base Blind Corner,White High Gloss,Plywood,specification_review,1143.0,762.0,606.425,,https://www.oppeincabinetry.ca/shop/ply-pgw-bbc45-base-blind-corner-15443,Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-pgw-bbc42,OPPEIN,PLY-PGW-BBC42,Base Blind Corner,White High Gloss,Plywood,specification_review,1066.8,762.0,606.425,,https://www.oppeincabinetry.ca/shop/ply-pgw-bbc42-base-blind-corner-15442,Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-mso-bbc42,OPPEIN,PB-MSO-BBC42,Base Blind Corner,Smoked Oak,Particle board,specification_review,1066.8,762.0,606.425,,https://www.oppeincabinetry.ca/shop/pb-mso-bbc42-base-blind-corner-18778,Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-ssw-bbc42,OPPEIN,PLY-SSW-BBC42,Base Blind Corner,White Slim Shaker,Plywood,specification_review,1066.8,762.0,606.425,,https://www.oppeincabinetry.ca/shop/ply-ssw-bbc42-base-blind-corner-12523,Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-ssw-bbc45,OPPEIN,PLY-SSW-BBC45,Base Blind Corner,White Slim Shaker,Plywood,specification_review,1143.0,762.0,606.425,,https://www.oppeincabinetry.ca/shop/ply-ssw-bbc45-base-blind-corner-12524,Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-gss-bbc45,OPPEIN,PLY-GSS-BBC45,Base Blind Corner,Gray Single Shaker,Plywood,specification_review,1143.0,762.0,606.425,,https://www.oppeincabinetry.ca/shop/ply-gss-bbc45-base-blind-corner-12075,Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-mnw-bbc45,OPPEIN,PLY-MNW-BBC45,Base Blind Corner,Natural Wood,Plywood,specification_review,1143.0,762.0,606.425,,https://www.oppeincabinetry.ca/shop/ply-mnw-bbc45-base-blind-corner-13986,Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-gss-bbc42,OPPEIN,PLY-GSS-BBC42,Base Blind Corner,Gray Single Shaker,Plywood,specification_review,1066.8,762.0,606.425,,https://www.oppeincabinetry.ca/shop/ply-gss-bbc42-base-blind-corner-12074,Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-mso-bbc45,OPPEIN,PLY-MSO-BBC45,Base Blind Corner,Smoked Oak,Plywood,specification_review,1143.0,762.0,606.425,,https://www.oppeincabinetry.ca/shop/ply-mso-bbc45-base-blind-corner-14707,Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-mso-bbc42,OPPEIN,PLY-MSO-BBC42,Base Blind Corner,Smoked Oak,Plywood,specification_review,1066.8,762.0,606.425,,https://www.oppeincabinetry.ca/shop/ply-mso-bbc42-base-blind-corner-14706,Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-bss-bbc45,OPPEIN,PLY-BSS-BBC45,Base Blind Corner,Blue Single Shaker,Plywood,specification_review,1143.0,762.0,606.425,,https://www.oppeincabinetry.ca/shop/ply-bss-bbc45-base-blind-corner-15688,Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-bss-bbc42,OPPEIN,PLY-BSS-BBC42,Base Blind Corner,Blue Single Shaker,Plywood,specification_review,1066.8,762.0,606.425,,https://www.oppeincabinetry.ca/shop/ply-bss-bbc42-base-blind-corner-15687,Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-wss-bbc45,OPPEIN,PLY-WSS-BBC45,Base Blind Corner,White Single Shaker,Plywood,specification_review,1143.0,762.0,606.425,,https://www.oppeincabinetry.ca/shop/ply-wss-bbc45-base-blind-corner-9941,Detailed profile/footprint or accessory specification needed for modeling
